0_RfR 0,0_RfR 1,0_RfR 2,0_RfR 3,0_RfR 4,1_RfR 0,1_RfR 1,1_RfR 2,1_RfR 3,1_RfR 4,2_RfR 0,2_RfR 1,2_RfR 2,2_RfR 3,2_RfR 4,3_RfR 0,3_RfR 1,3_RfR 2,3_RfR 3,3_RfR 4,4_RfR 0,4_RfR 1,4_RfR 2,4_RfR 3,4_RfR 4,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.1_DikeIncrease 3,A.1_DikeIncrease 4,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.2_DikeIncrease 3,A.2_DikeIncrease 4,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.3_DikeIncrease 3,A.3_DikeIncrease 4,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.4_DikeIncrease 3,A.4_DikeIncrease 4,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.5_DikeIncrease 3,A.5_DikeIncrease 4,Total_period_Costs_0,Total_period_Costs_1,Expected Annual Damage A4_,Expected Annual Damage A5_,Total Costs,Expected Number of Deaths_
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,6,0,0,0,0,5,0,3,0,0,5,0,0,0,0,5,0,0,1,0,6,0,0,0,0,203766440.2155786,3498183.241157014,3944016.415017298,0.0,460306585.03881085,0.008801041387722398
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,6,0,0,0,4,7,0,7,0,0,206960569.08289093,1254784.6345301245,1127387.9764540745,0.0,492270818.68053687,0.007823672581454656
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,0,6,5,7,0,0,0,0,206767220.2256482,3952698.4139004047,8572426.22008187,4541777.603828575,342303254.2345148,0.003211149512276295
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,2,6,0,0,0,0,6,0,0,0,0,5,0,0,0,0,6,0,0,2,0,8,0,0,0,0,216927363.14252058,316390.03274194954,905346.9978146784,0.0,439786151.55811346,0.00012429143672537972
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,2,6,0,0,0,0,7,0,0,0,0,5,0,0,0,0,6,0,2,1,3,6,0,3,0,0,216007680.65989652,316390.03274194954,632734.5311624977,0.0,495433052.7772113,8.28609578169198e-05
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,6,0,0,0,0,7,0,2,2,3,9,0,0,0,0,226505784.8652155,968916.3649228963,0.0,0.0,322810155.1156155,0.007020360704853002
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,5,0,0,0,0,5,0,0,3,0,5,0,0,0,0,195250501.29659563,10146644.233242735,770682.0089473858,3852179.484837246,306415018.4610587,0.07505391999196824
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,7,0,0,0,0,5,0,0,0,0,6,0,1,2,1,8,0,0,0,0,224676087.49004835,794767.5494259772,1877821.715552395,7851518.731843564,351273023.13059646,0.0021344194034423384
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,1,1,0,7,0,0,0,0,208140796.5497376,3952698.4139004047,6664245.527161672,6812666.405742863,329363282.36567086,0.0034853624445772167
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,5,0,0,0,0,6,0,0,0,0,8,0,0,2,3,9,0,0,0,0,221706002.3936848,956869.4420961161,0.0,0.0,338658908.177211,0.0024679169344503592
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,5,0,0,0,0,4,0,0,0,0,7,0,1,1,3,9,0,0,0,0,216632081.78780115,2725631.973279285,0.0,0.0,346209047.4880307,0.0036034948638619686
0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,4,0,0,0,0,4,0,0,0,0,6,0,0,2,3,7,0,0,0,0,195233703.6940615,4719272.820668813,0.0,0.0,408882986.370844,0.004927137587833916
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,5,0,0,0,0,7,0,0,1,0,8,0,0,0,0,221057075.31720814,2770908.424708366,0.0,0.0,300387941.9975231,0.003718036696916678
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,5,0,0,0,0,5,0,0,1,0,4,0,7,0,4,6,0,0,5,0,202847263.6215521,3952582.971219967,5991150.463171795,10899288.116218265,411498447.49546283,0.01043637883256527
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,0,0,3,6,0,0,7,0,202847379.06423256,3952698.4139004047,11153701.976991944,0.0,370270714.0971877,0.0024975377029620794
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,5,0,0,0,0,5,0,0,1,0,4,0,0,6,2,7,0,0,0,0,206767104.78296775,3952582.971219967,8572426.22008187,4541777.603828575,361086578.73771334,0.007706758829463108
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,7,0,0,2,0,7,0,0,0,0,209778750.33514938,2397772.104067415,0.0,0.0,410251321.9602704,0.0020429941146502604
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,7,0,0,0,0,5,0,0,0,0,6,0,3,1,2,9,0,0,0,0,229326388.5097386,794767.5494259772,1589420.3030859074,0.0,351375460.5801376,0.00020740759929981981
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,6,0,0,0,0,8,0,0,1,3,9,0,0,0,0,234654480.29179806,0.0,0.0,0.0,315762899.82784593,0.0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,1,0,7,0,0,0,0,5,0,0,0,0,6,0,3,1,2,8,0,0,0,0,224676087.49004835,794767.5494259772,1589420.3030859074,7851518.731843564,394574927.50020695,0.0020894248373147495
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,7,0,0,0,0,6,0,0,0,0,6,0,0,1,3,9,0,0,0,0,231926789.09784123,794767.5494259772,2562620.4234326635,0.0,313522371.0984295,0.00035610596507731874
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,0,0,0,7,0,0,0,0,206767290.58420488,3952768.7724571214,13734977.733902019,0.0,313038466.34980893,0.0022918779584245492
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,1,1,0,6,0,0,0,0,202847263.6215521,3952582.971219967,9918616.348061625,24835398.256725695,344844953.3077896,0.019729428047636464
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,4,2,7,0,0,0,0,208140506.23530453,3952408.099467351,8572426.22008187,4541777.603828575,335179321.9847337,0.0214076634151753
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,1,0,3,7,0,0,0,0,206557502.93628433,2369404.800447114,3356424.2997215497,0.0,443028519.302451,0.003462682797336885
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,4,0,0,0,0,6,0,0,0,0,6,0,0,1,4,7,0,0,0,0,214217466.44541928,11962810.739484191,0.0,0.0,277104104.694831,0.014464073633962656
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,5,0,0,0,0,6,0,0,0,0,4,0,0,0,0,6,0,0,0,0,209244768.55737388,7749687.31893906,13328909.540573077,0.0,267728405.12660205,0.005543519334278232
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,6,0,0,0,0,6,0,0,0,0,7,0,0,1,1,8,0,0,0,0,221855545.11090907,968977.6303066806,0.0,0.0,302996369.73161894,0.0010530541057279506
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,6,0,0,1,0,7,0,0,0,0,208877844.43383992,3172059.985479112,0.0,0.0,289382649.3765418,0.0033770653310755128
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,6,0,0,0,0,5,0,3,0,0,5,0,0,0,0,5,0,1,0,3,6,0,0,0,0,203766440.2155786,3498183.241157014,2722731.541296477,0.0,469426783.3276767,0.008384868463067793
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,1,2,6,0,0,0,0,203766535.1074795,3498278.133057938,3149173.4524520026,0.0,413458449.0584251,0.0029493877804474015
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,3,6,0,0,0,0,7,0,0,0,0,5,0,0,0,0,6,0,2,1,4,6,0,0,0,0,216007686.17758486,316395.5504303076,632734.5311624977,6933710.603436351,466916970.9075805,0.0013876893978417991
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,6,0,0,0,0,7,0,0,0,0,7,0,0,1,2,9,0,0,0,0,229328585.78821057,968953.268307011,0.0,0.0,311792464.95712715,0.00252732985374708
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,6,0,0,1,3,6,0,0,0,0,204183617.74281967,2397674.455874448,0.0,0.0,413807064.6451981,0.006128982343950782
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,7,0,0,0,0,7,0,0,0,0,7,0,0,1,0,8,0,0,0,0,233841139.65862364,2861461.3275665287,0.0,0.0,252096647.37120524,0.003947120363026097
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,0,0,4,6,0,0,0,0,202847379.06423256,3952698.4139004047,11153701.976991944,10899288.116218265,328526835.06013656,0.005083110670372745
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,6,0,0,0,0,187326479.94696298,39153111.3630418,0.0,0.0,340431632.81623244,0.052353681403796704
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,2,5,7,0,0,0,0,206557400.93200108,2369302.7961638626,4055891.527918793,0.0,448586164.507568,0.010257418168598577
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,3,1,2,6,0,5,0,0,202847379.06423256,3952698.4139004047,5991150.463171795,0.0,373501996.1678415,0.0017629182128248648
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,5,0,0,0,0,5,0,0,0,0,7,0,0,2,3,8,0,0,0,0,212607999.25101557,956832.8678814534,0.0,0.0,368850510.69681543,0.006855324817917666
0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,7,0,0,0,0,5,0,0,0,0,7,0,0,1,2,9,0,0,0,0,223796721.88510373,334713.7982072613,957782.1445531414,0.0,418709941.10494864,0.00013498369838276701
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,6,0,0,0,0,6,0,1,0,3,8,0,0,0,0,219527740.9634625,316367.26558124885,632734.5311624977,0.0,451571641.72981226,0.0005524063854461319
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,2,6,0,0,0,0,5,0,0,0,0,6,0,0,0,0,5,0,1,1,5,6,0,0,0,0,205238129.70173648,2369472.1392122293,3095515.4769597608,0.0,452843215.5234819,0.0014039959194537019
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,6,0,0,0,0,5,0,0,0,0,6,0,0,0,0,5,0,0,0,0,6,0,0,0,0,206366840.80368125,3498183.241157014,5045692.565810209,0.0,401508197.1727994,0.007711562892489083
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,5,0,0,5,0,5,0,0,3,5,6,0,0,0,0,202637559.77058545,2369302.7961638626,4055891.527918793,0.0,480537982.34371495,0.010257418168598577
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,4,0,0,0,0,5,0,0,0,0,4,0,1,1,0,6,0,0,0,0,200457533.98434228,7614382.664538499,7787517.376659971,0.0,298658710.01422477,0.006018705709756975
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,4,0,0,0,0,5,0,0,0,0,4,0,0,1,1,6,0,0,0,0,193712517.1125871,7614172.4489206,10229063.13737559,0.0,378954722.9501431,0.01525073705697399
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,4,0,0,0,0,5,0,0,0,0,4,0,3,2,0,6,0,0,0,0,200457533.98434228,7614382.664538499,5666836.631463433,0.0,300776381.4106021,0.0057245967458321835
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,5,0,0,0,0,6,0,1,0,5,8,0,0,0,0,224676030.09216532,794710.1515429537,2166223.1280188826,7851518.731843564,347735453.85072243,0.014529426463799518
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,7,0,0,1,3,7,0,0,0,0,210552836.34268147,3171858.11159952,0.0,0.0,302381446.66983026,0.02251376887383675
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,5,0,0,0,0,7,0,0,1,2,9,0,0,0,0,230541505.10907704,334690.3660433269,957782.1445531414,0.0,340854677.4645941,0.0008998913225517799
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,7,0,0,0,0,5,0,0,3,0,6,0,0,2,0,8,0,0,0,0,224676087.49004835,794767.5494259772,2274219.0109661757,5234345.8212290425,361084999.8502636,0.0015657895576263495
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,7,0,1,2,3,9,0,0,0,0,217258375.70502353,956908.3021991955,0.0,0.0,342208271.8731313,0.0008226389781501198
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,3,0,7,0,0,0,0,5,0,0,0,0,6,0,1,1,2,8,0,0,0,0,224676064.665949,794744.7253266101,1877821.715552395,7851518.731843564,402771503.85566676,0.005122606568261611
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,3,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,6,0,0,0,0,202637770.15441963,2369513.179998069,6498461.275360435,0.0,424432772.04652905,0.0015083387966682326
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,1,2,3,7,0,0,0,0,208140506.23530453,3952408.099467351,6664245.527161672,6812666.405742863,341659425.89556503,0.02323574963051478
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,6,0,0,0,0,5,0,0,0,0,6,0,0,0,0,5,0,0,0,5,6,0,0,0,0,205238062.36297134,2369404.800447114,5277176.401639614,0.0,438904935.5639921,0.004108843465350093
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,1,7,6,0,0,0,0,202637559.77058545,2369302.7961638626,4316800.350680582,0.0,447174279.1812333,0.010516008698176359
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,6,0,3,1,1,9,0,0,0,0,216364352.1632684,1738078.543165146,1562256.1028539059,0.0,340415291.6447189,0.0012304225230438841
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,1,1,3,7,0,0,0,0,206557400.93200108,2369302.7961638626,3095515.4769597608,0.0,450853255.08603966,0.00935997279635801
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,3,3,6,0,0,1,0,198074116.84429166,7625983.112790374,8318986.447912295,0.0,363497869.88633347,0.039849245998677146
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,0,1,0,6,0,1,0,0,202847088.7497995,3952408.099467351,13734977.733902019,0.0,346976361.29444844,0.01909898298687125
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,5,0,0,0,0,6,0,0,0,0,4,0,7,0,3,6,0,0,0,0,205447664.20965478,3952582.971219967,5991150.463171795,32697864.348654795,365219985.0654717,0.02284712907613646
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,7,0,0,0,0,6,0,0,0,0,6,0,0,0,0,10,0,0,0,0,236989428.0674251,794781.4599717451,3643816.4267267124,0.0,301238819.576324,0.00041481519859963974
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,4,6,0,3,0,0,198074645.3842598,7626511.652758503,10823947.994242687,0.0,363232047.6709704,0.006327470003790792
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,6,0,0,0,0,6,0,0,0,0,6,0,0,0,0,6,0,0,1,2,7,0,0,0,0,215257566.52527654,316380.97944745916,905346.9978146784,4622473.735624234,450778156.2419932,0.0029411007113174376
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,2,0,3,6,0,0,0,0,202847449.42278925,3952768.7724571214,7337340.591151549,32697864.348654795,354149944.0207115,0.007777408732330474
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,1,0,0,6,0,0,0,0,202847088.7497995,3952408.099467351,13734977.733902019,9110466.07286749,325457337.0261171,0.03344092952242109
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,4,0,0,0,0,5,0,0,0,0,4,0,3,0,0,6,0,0,0,0,209852303.5807158,17009152.26091204,1663239.1658107336,0.0,278351464.77289045,0.023032273315881584
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,6,0,0,0,0,5,0,0,0,0,7,0,0,2,2,9,0,0,0,0,223893361.49898246,956893.5867925147,0.0,0.0,338621257.6211827,0.00102829872268765
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,2,6,0,0,0,0,5,0,0,0,0,6,0,0,0,0,6,0,1,1,4,6,0,0,0,0,205641211.2841233,1254867.4090754522,605570.3309304962,0.0,451071833.2600935,0.0010959737283448645
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,6,0,0,0,0,7,0,0,0,0,7,0,0,0,0,6,0,0,1,3,8,0,0,0,0,229620874.58107793,316390.03274194954,905346.9978146784,0.0,400537433.3484013,0.00012429143672537972
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,1,0,6,0,0,0,0,198074435.211896,7626301.480394706,13328909.540573077,6073644.0485783275,330819539.1132188,0.019468194627203988
0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,1,3,0,7,0,1,0,0,201395874.4509199,3952582.971219967,6664245.527161672,0.0,434689975.24231404,0.004473552271207156
0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,1,0,4,0,0,0,0,6,0,0,1,3,7,0,0,0,3,189108843.30988875,4718970.661999421,0.0,2270888.8019142877,482135843.2620888,0.03532327174548497
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,6,0,0,0,0,5,0,0,0,0,5,0,0,1,0,5,0,1,6,3,6,0,0,0,0,202637661.7748687,2369404.800447114,3095515.4769597608,0.0,480568151.12585473,0.0033695902066888835
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,7,0,0,0,0,6,0,0,0,0,6,0,6,1,3,9,0,0,0,0,231926766.27374187,794744.7253266101,1589420.3030859074,0.0,332062743.19079125,0.0004977782383195676
0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,7,1,2,6,0,0,0,0,196102642.766652,3952768.7724571214,5991150.463171795,32697864.348654795,448364067.7969427,0.007615709692045486
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,5,0,0,0,0,8,0,0,0,0,8,0,0,0,1,9,0,0,0,0,227592242.57553262,956869.4420961161,0.0,0.0,331392813.08035266,0.0024679169344503592
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,5,0,0,0,0,7,0,0,1,3,9,0,0,0,0,222936467.91218996,0.0,0.0,0.0,455293686.00003594,0.0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,2,3,3,6,0,0,0,0,202847449.42278925,3952768.7724571214,6664245.527161672,32697864.348654795,364915104.16011024,0.007696559212187979
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,1,2,3,6,0,0,0,0,202847088.7497995,3952408.099467351,8572426.22008187,24835398.256725695,355388032.11292195,0.05345647479661529
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,4,1,3,6,0,0,1,0,202847263.6215521,3952582.971219967,5991150.463171795,15441065.72004684,378243071.91651285,0.013030590563084046
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,4,0,0,0,0,5,0,0,0,0,5,0,0,1,0,6,0,0,0,0,210663522.91913077,16446795.275237586,770682.0089473858,0.0,276640084.5997156,0.022940259046704662
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,1,2,3,6,0,1,0,0,202847088.7497995,3952408.099467351,8572426.22008187,4541777.603828575,365723901.8012237,0.0214076634151753
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,3,1,0,7,0,0,0,0,206767290.58420488,3952768.7724571214,5991150.463171795,6812666.405742863,329773435.28594905,0.002707440435519279
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,5,0,0,0,0,6,0,0,0,0,6,0,0,2,5,8,0,0,0,0,214314451.7316808,1738078.543165146,2235351.1668437826,0.0,334751433.47397685,0.0013314844232220012
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,4,0,0,0,0,6,0,0,0,0,4,0,0,0,3,5,0,0,0,0,201691939.28863138,16590190.580291782,3096446.014158743,0.0,270122373.6660579,0.0178936025395739
0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,6,0,0,5,0,6,0,0,0,0,179611962.4522287,35357805.00286579,0.0,0.0,417251806.7787186,0.0048012145578000265
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,5,0,0,0,0,6,0,0,0,0,4,0,0,1,0,6,0,0,0,0,205447779.65233523,3952698.4139004047,13734977.733902019,6073644.0485783275,325022885.81707096,0.004299042101585672
