0_RfR 0,0_RfR 1,0_RfR 2,0_RfR 3,0_RfR 4,1_RfR 0,1_RfR 1,1_RfR 2,1_RfR 3,1_RfR 4,2_RfR 0,2_RfR 1,2_RfR 2,2_RfR 3,2_RfR 4,3_RfR 0,3_RfR 1,3_RfR 2,3_RfR 3,3_RfR 4,4_RfR 0,4_RfR 1,4_RfR 2,4_RfR 3,4_RfR 4,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.1_DikeIncrease 3,A.1_DikeIncrease 4,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.2_DikeIncrease 3,A.2_DikeIncrease 4,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.3_DikeIncrease 3,A.3_DikeIncrease 4,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.4_DikeIncrease 3,A.4_DikeIncrease 4,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.5_DikeIncrease 3,A.5_DikeIncrease 4,Total_period_Costs_0,Total_period_Costs_1,Expected Annual Damage A4_,Expected Annual Damage A5_,Total Costs,Expected Number of Deaths_,scenario_name
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,6,0,0,0,0,7,0,1,2,3,9,0,0,0,0,233141905.69717973,334690.3660433269,669380.7320866538,0.0,324295859.922731,0.0005999275483678,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,5,0,0,1,0,6,0,0,1,3,8,0,0,0,0,211713933.5197214,1737960.9193084063,2235351.166843782,0.0,351138791.21166337,0.00887656282148,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,1,1,1,6,0,0,0,0,202847379.06423256,3952698.4139004047,9245521.284071747,24835398.25672569,351905686.8463435,0.0081195331196704,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,4,0,0,0,0,6,0,0,0,0,4,0,0,1,2,6,0,0,0,0,208238245.7077012,12794693.799794758,2611905.5713286176,0.0,268810920.5830209,0.0118236953541402,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,0,0,6,0,0,0,0,200515228.4976088,4780814.541191959,0.0,0.0,279055029.2164996,0.0040424484942942,good_scen
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,2,0,6,0,0,0,0,193770421.8414715,4780814.541191959,0.0,0.0,365879985.7094005,0.0040424484942942,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,7,0,0,1,0,7,0,0,0,0,210552957.9420066,3171979.710924639,0.0,0.0,291321671.5227792,0.0081049567945812,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,5,0,0,0,0,6,0,0,0,0,4,0,0,1,0,7,0,0,0,0,213164499.1287866,7749576.7289361395,13328909.540573075,0.0,278877742.4678082,0.0055435193342782,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,6,0,0,0,0,5,0,3,0,0,5,0,0,0,0,5,0,0,1,0,6,0,0,0,0,203766440.2155786,3498183.241157014,3944016.415017298,0.0,460306585.0388109,0.0088010413877223,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,6,0,0,0,4,7,0,7,0,0,206960569.08289093,1254784.6345301245,1127387.9764540745,0.0,492270818.68053687,0.0078236725814546,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,0,6,5,7,0,0,0,0,206767220.2256482,3952698.4139004047,8572426.22008187,4541777.603828575,342303254.2345148,0.0032111495122762,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,2,6,0,0,0,0,6,0,0,0,0,5,0,0,0,0,6,0,0,2,0,8,0,0,0,0,216927363.14252055,316390.03274194954,905346.9978146784,0.0,439786151.5581135,0.0001242914367253,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,2,6,0,0,0,0,7,0,0,0,0,5,0,0,0,0,6,0,2,1,3,6,0,3,0,0,216007680.6598965,316390.03274194954,632734.5311624977,0.0,495433052.7772113,8.28609578169198e-05,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,6,0,0,0,0,7,0,2,2,3,9,0,0,0,0,226505784.8652155,968916.3649228964,0.0,0.0,322810155.1156155,0.007020360704853,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,5,0,0,0,0,5,0,0,3,0,5,0,0,0,0,195250501.29659563,10146644.233242735,770682.0089473858,3852179.484837246,306415018.4610587,0.0750539199919682,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,7,0,0,0,0,5,0,0,0,0,6,0,1,2,1,8,0,0,0,0,224676087.49004835,794767.5494259772,1877821.715552395,7851518.731843564,351273023.13059646,0.0021344194034423,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,1,1,0,7,0,0,0,0,208140796.5497376,3952698.4139004047,6664245.527161672,6812666.405742863,329363282.36567086,0.0034853624445772,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,5,0,0,0,0,6,0,0,0,0,8,0,0,2,3,9,0,0,0,0,221706002.3936848,956869.442096116,0.0,0.0,338658908.177211,0.0024679169344503,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,5,0,0,0,0,4,0,0,0,0,7,0,1,1,3,9,0,0,0,0,216632081.78780115,2725631.973279285,0.0,0.0,346209047.4880307,0.0036034948638619,good_scen
0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,4,0,0,0,0,4,0,0,0,0,6,0,0,2,3,7,0,0,0,0,195233703.6940615,4719272.820668813,0.0,0.0,408882986.370844,0.0049271375878339,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,5,0,0,0,0,7,0,0,1,0,8,0,0,0,0,221057075.3172081,2770908.424708366,0.0,0.0,300387941.9975231,0.0037180366969166,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,5,0,0,0,0,5,0,0,1,0,4,0,7,0,4,6,0,0,5,0,202847263.6215521,3952582.971219967,5991150.463171795,10899288.116218263,411498447.4954628,0.0104363788325652,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,0,0,3,6,0,0,7,0,202847379.06423256,3952698.4139004047,11153701.976991944,0.0,370270714.0971877,0.002497537702962,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,5,0,0,0,0,5,0,0,1,0,4,0,0,6,2,7,0,0,0,0,206767104.78296772,3952582.971219967,8572426.22008187,4541777.603828575,361086578.7377133,0.0077067588294631,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,7,0,0,2,0,7,0,0,0,0,209778750.33514935,2397772.104067415,0.0,0.0,410251321.9602704,0.0020429941146502,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,7,0,0,0,0,5,0,0,0,0,6,0,3,1,2,9,0,0,0,0,229326388.5097386,794767.5494259772,1589420.3030859074,0.0,351375460.5801376,0.0002074075992998,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,6,0,0,0,0,8,0,0,1,3,9,0,0,0,0,234654480.29179808,0.0,0.0,0.0,315762899.82784593,0.0,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,1,0,7,0,0,0,0,5,0,0,0,0,6,0,3,1,2,8,0,0,0,0,224676087.49004835,794767.5494259772,1589420.3030859074,7851518.731843564,394574927.50020695,0.0020894248373147,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,7,0,0,0,0,6,0,0,0,0,6,0,0,1,3,9,0,0,0,0,231926789.09784123,794767.5494259772,2562620.4234326635,0.0,313522371.0984295,0.0003561059650773,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,0,0,0,7,0,0,0,0,206767290.58420488,3952768.7724571214,13734977.73390202,0.0,313038466.34980893,0.0022918779584245,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,1,1,0,6,0,0,0,0,202847263.6215521,3952582.971219967,9918616.348061625,24835398.25672569,344844953.3077896,0.0197294280476364,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,4,2,7,0,0,0,0,208140506.23530453,3952408.099467351,8572426.22008187,4541777.603828575,335179321.9847337,0.0214076634151753,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,1,0,3,7,0,0,0,0,206557502.93628436,2369404.800447114,3356424.2997215497,0.0,443028519.302451,0.0034626827973368,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,4,0,0,0,0,6,0,0,0,0,6,0,0,1,4,7,0,0,0,0,214217466.44541928,11962810.739484193,0.0,0.0,277104104.694831,0.0144640736339626,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,5,0,0,0,0,6,0,0,0,0,4,0,0,0,0,6,0,0,0,0,209244768.55737388,7749687.31893906,13328909.540573075,0.0,267728405.12660205,0.0055435193342782,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,6,0,0,0,0,6,0,0,0,0,7,0,0,1,1,8,0,0,0,0,221855545.11090907,968977.6303066806,0.0,0.0,302996369.73161894,0.0010530541057279,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,6,0,0,1,0,7,0,0,0,0,208877844.43383992,3172059.985479112,0.0,0.0,289382649.3765418,0.0033770653310755,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,6,0,0,0,0,5,0,3,0,0,5,0,0,0,0,5,0,1,0,3,6,0,0,0,0,203766440.2155786,3498183.241157014,2722731.541296477,0.0,469426783.3276767,0.0083848684630677,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,1,2,6,0,0,0,0,203766535.1074795,3498278.133057938,3149173.4524520026,0.0,413458449.0584251,0.0029493877804474,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,3,6,0,0,0,0,7,0,0,0,0,5,0,0,0,0,6,0,2,1,4,6,0,0,0,0,216007686.1775849,316395.5504303076,632734.5311624977,6933710.603436351,466916970.9075805,0.0013876893978417,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,6,0,0,0,0,7,0,0,0,0,7,0,0,1,2,9,0,0,0,0,229328585.78821057,968953.268307011,0.0,0.0,311792464.95712715,0.002527329853747,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,6,0,0,1,3,6,0,0,0,0,204183617.74281967,2397674.455874448,0.0,0.0,413807064.6451981,0.0061289823439507,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,7,0,0,0,0,7,0,0,0,0,7,0,0,1,0,8,0,0,0,0,233841139.65862364,2861461.3275665287,0.0,0.0,252096647.37120524,0.003947120363026,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,0,0,4,6,0,0,0,0,202847379.06423256,3952698.4139004047,11153701.976991944,10899288.116218263,328526835.06013656,0.0050831106703727,good_scen
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,6,0,0,0,0,187326479.94696295,39153111.3630418,0.0,0.0,340431632.81623244,0.0523536814037967,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,2,5,7,0,0,0,0,206557400.93200108,2369302.7961638626,4055891.527918793,0.0,448586164.507568,0.0102574181685985,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,3,1,2,6,0,5,0,0,202847379.06423256,3952698.4139004047,5991150.463171795,0.0,373501996.1678415,0.0017629182128248,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,5,0,0,0,0,5,0,0,0,0,7,0,0,2,3,8,0,0,0,0,212607999.2510156,956832.8678814534,0.0,0.0,368850510.6968154,0.0068553248179176,good_scen
0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,7,0,0,0,0,5,0,0,0,0,7,0,0,1,2,9,0,0,0,0,223796721.88510373,334713.7982072613,957782.1445531414,0.0,418709941.10494864,0.0001349836983827,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,6,0,0,0,0,6,0,1,0,3,8,0,0,0,0,219527740.9634625,316367.26558124885,632734.5311624977,0.0,451571641.72981226,0.0005524063854461,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,2,6,0,0,0,0,5,0,0,0,0,6,0,0,0,0,5,0,1,1,5,6,0,0,0,0,205238129.70173648,2369472.1392122293,3095515.4769597608,0.0,452843215.5234819,0.0014039959194537,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,6,0,0,0,0,5,0,0,0,0,6,0,0,0,0,5,0,0,0,0,6,0,0,0,0,206366840.80368125,3498183.241157014,5045692.565810209,0.0,401508197.1727994,0.007711562892489,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,5,0,0,5,0,5,0,0,3,5,6,0,0,0,0,202637559.77058545,2369302.7961638626,4055891.527918793,0.0,480537982.34371495,0.0102574181685985,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,4,0,0,0,0,5,0,0,0,0,4,0,1,1,0,6,0,0,0,0,200457533.98434228,7614382.664538499,7787517.376659971,0.0,298658710.0142248,0.0060187057097569,good_scen
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,4,0,0,0,0,5,0,0,0,0,4,0,0,1,1,6,0,0,0,0,193712517.1125871,7614172.4489206,10229063.13737559,0.0,378954722.9501431,0.0152507370569739,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,4,0,0,0,0,5,0,0,0,0,4,0,3,2,0,6,0,0,0,0,200457533.98434228,7614382.664538499,5666836.631463433,0.0,300776381.4106021,0.0057245967458321,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,5,0,0,0,0,6,0,1,0,5,8,0,0,0,0,224676030.0921653,794710.1515429537,2166223.1280188826,7851518.731843564,347735453.85072243,0.0145294264637995,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,7,0,0,1,3,7,0,0,0,0,210552836.34268147,3171858.11159952,0.0,0.0,302381446.66983026,0.0225137688738367,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,5,0,0,0,0,7,0,0,1,2,9,0,0,0,0,230541505.10907704,334690.3660433269,957782.1445531414,0.0,340854677.4645941,0.0008998913225517,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,7,0,0,0,0,5,0,0,3,0,6,0,0,2,0,8,0,0,0,0,224676087.49004835,794767.5494259772,2274219.010966176,5234345.8212290425,361084999.8502636,0.0015657895576263,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,7,0,1,2,3,9,0,0,0,0,217258375.70502356,956908.3021991956,0.0,0.0,342208271.8731313,0.0008226389781501,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,3,0,7,0,0,0,0,5,0,0,0,0,6,0,1,1,2,8,0,0,0,0,224676064.665949,794744.7253266101,1877821.715552395,7851518.731843564,402771503.8556668,0.0051226065682616,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,3,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,6,0,0,0,0,202637770.15441963,2369513.179998069,6498461.275360435,0.0,424432772.04652905,0.0015083387966682,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,1,2,3,7,0,0,0,0,208140506.23530453,3952408.099467351,6664245.527161672,6812666.405742863,341659425.89556503,0.0232357496305147,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,6,0,0,0,0,5,0,0,0,0,6,0,0,0,0,5,0,0,0,5,6,0,0,0,0,205238062.3629713,2369404.800447114,5277176.401639614,0.0,438904935.5639921,0.00410884346535,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,1,7,6,0,0,0,0,202637559.77058545,2369302.7961638626,4316800.350680582,0.0,447174279.1812333,0.0105160086981763,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,6,0,3,1,1,9,0,0,0,0,216364352.1632684,1738078.543165146,1562256.102853906,0.0,340415291.6447189,0.0012304225230438,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,1,1,3,7,0,0,0,0,206557400.93200108,2369302.7961638626,3095515.4769597608,0.0,450853255.08603966,0.009359972796358,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,3,3,6,0,0,1,0,198074116.8442917,7625983.112790374,8318986.447912295,0.0,363497869.8863335,0.0398492459986771,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,0,1,0,6,0,1,0,0,202847088.7497995,3952408.099467351,13734977.73390202,0.0,346976361.29444844,0.0190989829868712,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,5,0,0,0,0,6,0,0,0,0,4,0,7,0,3,6,0,0,0,0,205447664.2096548,3952582.971219967,5991150.463171795,32697864.348654795,365219985.0654717,0.0228471290761364,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,7,0,0,0,0,6,0,0,0,0,6,0,0,0,0,10,0,0,0,0,236989428.0674251,794781.4599717451,3643816.426726712,0.0,301238819.576324,0.0004148151985996,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,4,6,0,3,0,0,198074645.3842598,7626511.652758503,10823947.994242689,0.0,363232047.6709704,0.0063274700037907,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,6,0,0,0,0,6,0,0,0,0,6,0,0,0,0,6,0,0,1,2,7,0,0,0,0,215257566.5252765,316380.9794474592,905346.9978146784,4622473.735624234,450778156.2419932,0.0029411007113174,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,2,0,3,6,0,0,0,0,202847449.42278925,3952768.7724571214,7337340.591151549,32697864.348654795,354149944.0207115,0.0077774087323304,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,1,0,0,6,0,0,0,0,202847088.7497995,3952408.099467351,13734977.73390202,9110466.07286749,325457337.0261171,0.033440929522421,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,4,0,0,0,0,5,0,0,0,0,4,0,3,0,0,6,0,0,0,0,209852303.5807158,17009152.26091204,1663239.1658107336,0.0,278351464.77289045,0.0230322733158815,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,6,0,0,0,0,5,0,0,0,0,7,0,0,2,2,9,0,0,0,0,223893361.4989825,956893.5867925148,0.0,0.0,338621257.6211827,0.0010282987226876,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,2,6,0,0,0,0,5,0,0,0,0,6,0,0,0,0,6,0,1,1,4,6,0,0,0,0,205641211.2841233,1254867.4090754522,605570.3309304962,0.0,451071833.2600935,0.0010959737283448,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,6,0,0,0,0,7,0,0,0,0,7,0,0,0,0,6,0,0,1,3,8,0,0,0,0,229620874.58107796,316390.03274194954,905346.9978146784,0.0,400537433.3484013,0.0001242914367253,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,1,0,6,0,0,0,0,198074435.211896,7626301.480394706,13328909.540573075,6073644.048578328,330819539.1132188,0.0194681946272039,good_scen
0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,1,3,0,7,0,1,0,0,201395874.4509199,3952582.971219967,6664245.527161672,0.0,434689975.2423141,0.0044735522712071,good_scen
0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,1,0,4,0,0,0,0,6,0,0,1,3,7,0,0,0,3,189108843.30988875,4718970.661999421,0.0,2270888.801914288,482135843.2620888,0.0353232717454849,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,6,0,0,0,0,5,0,0,0,0,5,0,0,1,0,5,0,1,6,3,6,0,0,0,0,202637661.7748687,2369404.800447114,3095515.4769597608,0.0,480568151.12585473,0.0033695902066888,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,7,0,0,0,0,6,0,0,0,0,6,0,6,1,3,9,0,0,0,0,231926766.27374187,794744.7253266101,1589420.3030859074,0.0,332062743.19079125,0.0004977782383195,good_scen
0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,7,1,2,6,0,0,0,0,196102642.766652,3952768.7724571214,5991150.463171795,32697864.348654795,448364067.7969427,0.0076157096920454,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,5,0,0,0,0,8,0,0,0,0,8,0,0,0,1,9,0,0,0,0,227592242.57553264,956869.442096116,0.0,0.0,331392813.08035266,0.0024679169344503,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,5,0,0,0,0,7,0,0,1,3,9,0,0,0,0,222936467.91219,0.0,0.0,0.0,455293686.000036,0.0,good_scen
