0_RfR 0,0_RfR 1,0_RfR 2,0_RfR 3,0_RfR 4,1_RfR 0,1_RfR 1,1_RfR 2,1_RfR 3,1_RfR 4,2_RfR 0,2_RfR 1,2_RfR 2,2_RfR 3,2_RfR 4,3_RfR 0,3_RfR 1,3_RfR 2,3_RfR 3,3_RfR 4,4_RfR 0,4_RfR 1,4_RfR 2,4_RfR 3,4_RfR 4,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.1_DikeIncrease 3,A.1_DikeIncrease 4,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.2_DikeIncrease 3,A.2_DikeIncrease 4,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.3_DikeIncrease 3,A.3_DikeIncrease 4,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.4_DikeIncrease 3,A.4_DikeIncrease 4,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.5_DikeIncrease 3,A.5_DikeIncrease 4,Total_period_Costs_0,Total_period_Costs_1,Expected Annual Damage A1_,Expected Annual Damage A2_,Expected Annual Damage A3_,Total Costs,Expected Number of Deaths_
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,5,0,0,0,0,4,0,0,0,0,5,0,3,5,0,6,0,0,2,0,198281891.075873,75256265.2004568,1273188.6312277506,5695502.995241518,2770823.9465538277,406310878.03271663,0.04046032955151363
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,5,0,4,0,0,5,0,0,0,0,5,0,0,0,1,6,0,1,4,0,7,0,0,1,0,202139101.38674107,3178123.594517501,2546377.262455501,5695502.995241518,0.0,432917246.061191,0.001514402824319733
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,1,0,4,0,2,0,0,5,0,0,0,0,6,0,2,4,0,6,0,0,1,0,195688042.80862555,6698435.5083460305,3643479.0521581164,11702905.661306802,3774014.925439913,420274428.4246875,0.005925567691583476
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,1,0,0,0,0,4,0,0,0,0,4,0,2,3,3,6,0,5,1,0,186638662.5789735,48748787.152056366,5837682.631563347,76911197.50031286,0.0,485413890.4208434,0.014092068135000477
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,3,0,4,0,0,6,0,4,0,2,5,0,5,0,0,2,0,188518734.2941254,18952561.690904036,5837682.631563347,55341078.11890032,0.0,433779847.95127535,0.08645604586178489
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,4,0,3,0,0,4,0,0,0,0,5,1,1,5,0,6,0,0,0,0,201014130.26378208,15906510.621082675,0.0,10849561.314250017,22297675.418313734,379680969.610354,0.0113497926049242
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,4,7,0,0,0,4,0,0,0,0,4,0,2,5,0,6,1,0,1,0,192683967.1461747,151528546.62805492,5837682.631563347,2684573.4497647583,0.0,493787415.67736185,0.006809424225075095
0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,3,0,2,0,0,5,0,0,0,0,5,7,1,4,0,6,0,0,2,0,191317402.50630164,105305230.89790025,1273188.6312277506,18624005.043987606,0.0,475175995.22513086,0.04122873204467928
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,2,0,0,0,0,4,0,0,0,1,4,0,2,4,0,5,0,0,3,0,188603037.8801886,19036865.276967235,5837682.631563347,79103443.17894714,0.0,427896476.6789354,0.014916569784881277
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,5,3,0,0,0,5,0,0,0,0,4,0,1,5,0,6,0,0,0,0,207516844.7143306,63114142.9222122,0.0,2755079.8656021976,6078150.730356905,376616337.895384,0.007305712736463119
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,4,0,0,3,0,4,0,0,0,7,5,0,3,4,0,6,0,0,2,0,191976024.21205503,6899120.812601604,5837682.631563347,12275715.582612775,520733.32905748946,448776324.4225613,0.00340716427662247
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,1,5,0,0,0,0,6,0,2,6,0,6,0,0,2,0,194552460.09485972,5562852.794580175,5837682.631563347,17042484.173667505,0.0,406892333.1772312,0.032353001873301694
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,4,0,0,0,0,5,0,0,0,0,5,0,3,4,0,6,0,0,0,0,194371041.80035752,6899120.812601604,5837682.631563347,19668490.09442863,0.0,330436735.67341286,0.0046456109410209995
0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,3,0,0,0,5,0,0,0,0,5,0,2,5,0,6,5,0,0,0,193097348.14729714,131984421.37179643,0.0,4289664.163352424,0.0,493855535.4258443,0.008543147935428375
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,6,0,0,0,0,5,0,0,4,7,6,0,0,0,0,223205826.0946826,6431821.19194901,0.0,0.0,10995239.312194098,317537288.6535791,0.07239001195099345
0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0,0,0,4,0,0,3,0,4,0,0,0,0,5,1,3,5,0,6,1,0,3,0,191976024.21205503,111772597.71307358,1273188.6312277506,12275715.582612775,1041466.6581149789,488330101.75842065,0.0028137638827779
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,1,0,0,5,0,0,0,0,5,0,1,5,0,6,0,0,0,0,189276643.60968158,38020596.65903646,5837682.631563347,17507946.780428164,0.0,405727872.23695105,0.05355958420706225
0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,5,0,0,0,0,4,0,2,7,0,5,0,0,1,0,203839475.077049,123951597.11691798,0.0,0.0,0.0,479378534.34793365,0.07205018424825084
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,4,0,3,0,0,4,0,0,0,0,7,0,2,4,0,7,0,0,0,0,196147636.01052997,34658011.354416154,5837682.631563347,5369146.899529517,0.0,412505850.40402126,0.0034575026069222723
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,3,0,0,0,4,0,0,0,0,5,0,2,4,1,6,0,0,3,0,202238791.98102027,91342899.31162614,0.0,321812.16524850775,0.0,461721343.7097894,0.023601682186548557
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,3,0,3,0,0,5,0,0,0,0,5,1,5,5,0,6,0,0,5,0,194748758.30798778,43461572.531482905,0.0,10568086.65895135,0.0,466381667.66945475,0.0034593718342232327
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,2,0,0,5,0,0,0,0,4,0,3,5,0,6,0,0,0,0,207516070.85676825,8621390.206436113,0.0,5510159.731204395,5462452.391499864,381143633.2183895,0.07193867374674076
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,7,0,0,0,0,5,0,2,4,0,6,0,0,0,0,211228647.05415085,5647031.618787323,5837682.631563347,1513549.4628705587,0.0,329225615.217592,0.0593371931613514
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,3,5,0,0,1,0,4,0,0,0,0,5,0,0,0,0,4,0,2,5,0,6,0,0,0,0,192812840.15566602,6714495.491999533,3643479.0521581164,15084807.522003373,0.0,483033998.67030853,0.00362447674454338
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,4,0,0,0,5,5,0,2,5,0,6,0,0,0,0,203753509.1007825,5880269.714663468,0.0,5695502.995241518,2250090.617496338,386742097.3450989,0.06399745105860584
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,6,0,0,0,0,4,0,0,0,0,4,1,1,4,0,5,0,0,1,0,208789720.91070947,27201515.089407045,0.0,0.0,2770823.9465538277,413135468.8738516,0.03460051589586881
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,5,1,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,4,0,5,0,0,0,0,194214143.34400862,51510584.46109045,1273188.6312277506,19668490.09442863,0.0,398563831.04756933,0.01270553760043161
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,3,5,0,0,0,0,4,0,0,0,0,5,0,0,0,0,4,0,3,0,0,6,0,0,2,0,191589994.6949019,36191650.031235404,5837682.631563347,9241194.683874633,0.0,492991251.63570267,0.002897728846867898
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,5,0,3,3,0,5,0,0,0,0,8,0,2,5,0,7,0,0,0,0,204998938.2536852,2515501.7180788517,5837682.631563347,2484358.9898011107,0.0,456369063.68467534,0.002988522935523364
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,3,0,5,0,0,0,0,5,0,2,4,0,6,0,0,0,0,199842154.80343443,36325427.15954124,0.0,12275715.582612775,0.0,394379633.8054671,0.04764826824968109
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,3,4,0,0,0,0,7,0,2,4,0,9,0,0,0,0,215674144.2786686,1877500.6109184301,5837682.631563347,0.0,2770823.9465538277,395428785.96568096,0.014693953996738781
0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,5,0,5,0,0,7,0,3,2,0,7,0,4,0,0,204235742.94805565,3599571.3731109523,0.0,12632285.181879556,1688437.4660599518,458207218.48470426,0.0028747113362853375
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,7,0,0,0,0,4,3,2,5,0,6,0,0,2,0,209601850.936519,20005347.203509796,0.0,1513549.4628705587,0.0,443074025.13176847,0.0336058348761509
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,5,0,0,0,0,5,0,0,0,0,5,0,3,4,0,6,0,0,0,0,199162191.54441327,36338741.22612894,2546377.262455501,1475537.2783099827,0.0,427011901.6234347,0.05514311820117044
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4,5,0,0,3,0,4,0,1,0,0,4,0,0,0,0,5,0,2,7,3,6,0,0,0,0,191976108.38236046,6899204.982907038,3643479.0521581164,11790472.332145259,1562199.9871724683,456009226.21260095,0.008142636250411624
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,5,0,0,0,0,4,0,0,0,0,4,0,0,4,0,7,0,0,0,0,207320383.2563957,37600879.0329504,0.0,5695502.995241518,2770823.9465538277,326540169.1090911,0.0034133211949194135
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,5,0,0,0,0,5,0,2,4,0,6,0,0,1,0,205475379.88853034,5316929.0608804375,5837682.631563347,0.0,0.0,372530942.66824704,0.03945414089293699
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,6,0,0,0,0,5,0,0,0,0,4,0,2,4,0,6,0,0,0,0,205121772.40212625,37036897.898565754,2546377.262455501,0.0,0.0,419595928.61533964,0.052058416707372
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,4,0,0,0,0,5,0,2,5,0,6,0,0,3,0,209156704.53949144,4648464.644006779,0.0,0.0,2770823.9465538277,375898340.9570836,0.0036915620774441217
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,3,4,0,0,0,0,4,0,1,5,0,6,0,0,1,0,196413566.46970665,37358710.06381427,5837682.631563347,1198232.962372327,0.0,446087441.8837471,0.02958484307501319
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,4,2,0,0,0,5,0,6,0,0,5,0,1,5,0,6,0,0,0,0,195432848.46926686,84995193.1694323,5837682.631563347,2684573.4497647583,0.0,460248016.94364613,0.007306869000494947
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,1,0,0,4,0,0,0,0,4,0,1,4,0,6,0,0,1,0,192683603.3277213,39680276.2523573,5837682.631563347,6201059.847342485,0.0,429694620.54805064,0.035188785977031636
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,1,0,0,4,0,0,0,1,5,0,1,4,0,6,0,0,1,0,198281891.075873,7153458.345891219,5837682.631563347,2484358.9898011107,2250090.617496338,434591689.8565218,0.0481177569044678
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,2,4,0,6,0,0,0,0,197023388.89073917,3499938.572454877,5837682.631563347,5666266.101100421,0.0,441249069.3830825,0.0020517912893554917
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,4,0,3,0,0,4,0,3,0,0,4,0,2,3,0,6,0,0,1,0,192684478.7658748,39681151.69051081,5837682.631563347,5369146.899529517,0.0,474604626.41534704,0.005464526296394538
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,1,0,2,0,0,0,0,5,0,0,0,0,5,0,0,3,0,5,0,0,0,0,192288781.31390652,18954014.798293177,3643479.0521581164,81061491.21664548,0.0,368122772.84510714,0.01486043924113937
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,5,0,0,0,0,5,0,0,0,0,4,0,2,4,0,6,0,0,0,0,199718989.19808078,7569115.203885858,4740580.841860732,5695502.995241518,0.0,389425356.8288692,0.06234442608636885
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,3,0,5,0,0,0,0,4,0,5,0,5,5,0,2,4,0,7,0,0,3,0,199844855.26004,4796581.368642588,3643479.0521581164,5695502.995241518,1208623.9593813592,482325383.8251599,0.002255254949672954
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,3,0,0,4,0,0,0,0,4,1,1,4,0,6,1,0,0,0,196413566.46970665,71841073.30229177,5837682.631563347,643624.3304970155,0.0,446283530.4494561,0.02336228372445829
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,4,1,0,0,0,5,0,0,0,0,4,0,1,4,7,5,0,1,0,0,195066314.06834665,84689906.06957237,5837682.631563347,3838298.562826234,0.0,464323992.8393072,0.007404726531460494
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,4,0,0,0,0,5,0,0,0,0,4,0,1,4,0,6,0,0,0,0,195078620.9160238,77083083.10692288,1273188.6312277506,12309007.021006335,0.0,401700622.62797844,0.045405796134378146
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,4,3,0,0,0,5,0,0,0,0,5,1,5,5,0,6,0,0,0,0,199842624.61971784,72603770.51210058,0.0,4289664.163352424,0.0,420285575.00783664,0.007476746238557088
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,4,0,0,0,0,5,0,0,0,0,6,0,1,5,0,6,0,0,0,0,195687576.5886323,6697969.288352759,3643479.0521581164,24873099.74767957,0.0,339318573.6361482,0.04199031122830199
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,5,0,0,0,0,5,0,0,0,0,5,0,3,4,0,7,0,0,0,0,203960694.08483726,6517402.605137318,2546377.262455501,12632285.181879556,3870817.6574724093,353895748.1135252,0.03606166935066826
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,4,0,1,0,0,4,0,0,0,0,4,0,2,5,0,6,0,0,0,0,194226325.4438619,41222998.36849789,2546377.262455501,11790472.332145259,1562199.9871724683,443033816.88646305,0.07250793655303041
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,4,0,0,0,0,4,0,2,3,0,6,0,0,0,0,197928283.5894689,63536090.74367157,5837682.631563347,1242179.4949005553,2770823.9465538277,403348841.5189564,0.06542013955655973
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,3,5,0,0,0,0,6,0,0,0,0,5,0,0,0,0,4,0,3,5,0,6,0,0,0,0,202278800.9007801,3493926.397219615,5837682.631563347,0.0,0.0,454015455.23804593,0.002743327541445991
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,4,0,0,0,0,4,1,1,4,0,6,0,0,0,0,205359425.3530255,8235008.479610269,0.0,0.0,0.0,453882551.3589652,0.014521577163347142
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,4,0,0,0,0,4,0,0,3,0,4,3,2,4,0,6,1,0,0,0,192684207.32320058,74956885.72985661,5837682.631563347,12309007.021006335,0.0,420046645.74338484,0.0043841861334636
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,1,0,0,5,0,0,0,0,5,0,5,5,0,7,0,0,0,0,198290377.93994054,6898615.79076899,5837682.631563347,11790472.332145259,0.0,376120755.5491419,0.02612646978079504
0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,2,5,0,6,0,0,2,0,198446091.91075397,6296217.916559065,0.0,5695502.995241518,0.0,449270085.21798474,0.010953859297874796
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,4,0,0,0,0,5,0,2,4,0,6,0,0,3,0,205513294.47311583,1005054.5776311798,0.0,0.0,0.0,480620525.6937952,0.0007156092792489639
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,4,0,0,0,0,4,0,2,4,0,6,0,0,3,0,194474721.1706082,4719864.7647158215,5837682.631563347,5666266.101100421,0.0,476446752.4204405,0.002283918908911421
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,4,3,2,0,0,5,0,0,0,0,5,0,3,6,0,6,0,0,0,0,194370781.63759527,60042011.53879064,5837682.631563347,4289664.163352424,0.0,456404808.58515775,0.02143250658960832
0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,1,2,2,0,6,0,0,1,0,198446284.2432511,43206385.65252734,0.0,5695502.995241518,0.0,447823069.1369539,0.004580223958951982
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,5,1,0,0,0,5,0,0,0,0,4,0,0,0,0,5,0,2,5,0,6,0,0,0,0,196767679.55774704,73742012.60919009,1273188.6312277506,1475537.2783099827,0.0,411987964.710322,0.006453940378898819
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,4,0,3,0,0,5,0,0,0,0,5,3,2,4,0,6,0,0,1,0,200404954.9974692,15425057.120618727,0.0,10849561.314250017,3774014.925439913,400343653.661055,0.0053385181868439695
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,1,0,4,3,0,0,0,4,0,0,0,0,4,1,1,5,0,6,0,0,0,0,194227200.56724593,67876622.33993825,3643479.0521581164,4289664.163352424,2166511.966863148,442762836.62753594,0.007904161963222916
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,5,0,0,0,0,4,0,0,0,4,4,0,3,4,0,6,0,0,0,0,203400212.1504277,6900549.088398057,0.0,5695502.995241518,2250090.617496338,383929259.0974624,0.022554755658830514
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,5,0,0,0,0,4,0,0,0,0,4,0,1,4,0,5,0,0,0,0,203387484.87174276,10484818.353142587,0.0,5695502.995241518,2770823.9465538277,379532511.23232174,0.013443343170383685
0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,1,0,4,0,0,0,0,5,0,0,3,0,6,0,1,4,0,6,0,0,0,0,193279613.09146267,4290005.791183145,0.0,19668490.09442863,0.0,472659135.30088866,0.0035696693876965664
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,6,0,0,0,0,5,0,0,0,0,4,0,2,4,0,6,0,0,1,0,205121772.40212625,37036897.898565754,4740580.841860732,0.0,0.0,410462547.6128153,0.03698999397562333
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,5,0,0,0,5,4,0,0,0,0,4,0,2,3,0,6,0,0,1,0,203400542.09498006,6900879.032950407,0.0,4625121.660094716,2770823.9465538277,436966205.48350036,0.004821487628723149
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,5,0,2,0,0,6,0,0,0,0,6,0,0,0,0,4,0,1,5,0,6,0,0,0,0,208052839.6954843,6667564.603821123,2546377.262455501,1513549.4628705587,0.0,362098684.53322005,0.005385614228054799
0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,5,0,0,0,0,4,0,0,0,1,4,0,2,4,0,6,0,0,0,0,196655405.4942904,6900549.088398057,0.0,5695502.995241518,2250090.617496338,453685320.1546128,0.022758240816354348
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,5,0,0,0,0,5,0,2,5,2,6,0,0,0,0,194370536.7785249,6898615.79076899,5837682.631563347,19668490.09442863,0.0,341400029.26293015,0.03871342450850833
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,4,0,0,3,0,5,0,0,5,0,6,0,2,5,0,6,0,0,3,0,194552836.92823964,5563229.6279600905,5837682.631563347,12275715.582612775,0.0,448578640.2183171,0.002957970658826108
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,4,0,0,3,0,4,0,0,3,1,4,0,3,4,0,6,0,0,2,0,194226749.7461087,10523422.670744691,5837682.631563347,12275715.582612775,0.0,467597262.44019717,0.011614394223884264
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,1,0,6,0,0,0,0,4,0,0,0,0,4,0,0,2,0,5,0,3,1,0,208790000.02655002,9252332.99858429,0.0,0.0,2770823.9465538277,434274379.690783,0.004579060424464761
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,3,0,0,5,0,0,0,0,4,0,2,0,0,6,0,0,0,0,198808584.05800918,37358710.06381427,5837682.631563347,643624.3304970155,0.0,423416295.57280016,0.05703635918770417
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,4,0,3,0,0,5,0,0,0,0,7,0,2,5,0,6,0,1,0,0,201699670.4682929,4290062.729154931,0.0,8579328.326704849,0.0,417104673.97756064,0.0032230414133820667
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,5,0,3,0,0,5,0,0,0,0,4,0,0,0,0,4,0,1,5,0,6,0,0,0,0,197928827.46563196,8173971.059739599,2546377.262455501,5695502.995241518,2770823.9465538277,393564288.47876567,0.008747024253191762
0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,0,7,4,0,2,4,0,6,0,0,0,0,198445800.566853,6295926.572658108,0.0,5695502.995241518,0.0,471090718.75502133,0.05690329924498106
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,5,0,3,0,0,4,0,0,0,0,5,0,2,5,0,6,0,0,0,0,203754019.27266297,5880779.886543911,0.0,2484358.9898011107,2770823.9465538277,408437813.73726535,0.007383951150958103
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,4,0,2,0,0,4,0,3,3,0,5,1,1,1,0,6,0,0,0,0,191976024.21205503,43740335.72285831,5837682.631563347,8579328.326704849,0.0,449370382.65017384,0.007304518964336408
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,5,1,0,0,0,5,0,3,0,0,5,0,0,0,0,5,1,1,5,0,6,0,0,0,0,200073102.47810858,57782918.30163219,1273188.6312277506,2484358.9898011107,0.0,454563764.37320197,0.007778814133218075
